customer_id,customer_age,education_level,marital_status,income_category,number_products_customer,weeks_tenure,contacts_last_12mths,credit_limit,card_class,inactive_months_last_12mths,total_revolving_balance,count_transactions,transactions_amount,change_transaction_amt_last_3mths,change_transaction_count_last_3mths,churn
2893,38.0,graduate,married,,3,149,2,3706.0,red,1,1043,38,1688,0.384,0.583,0
6147,48.0,graduate,single,50k€-70k€,3,148,2,34516.0,red plus,3,0,132,12920,0.774,0.737,0
5264,46.0,uneducated,single,,3,146,4,8075.0,red,3,317,41,2415,0.585,0.577,1
7861,57.0,high school,married,30k€-50k€,5,191,2,3096.0,red,3,2217,41,2011,0.799,0.783,0
1935,43.0,post-graduate,married,<30k€,3,153,1,1438.3,red,3,0,28,974,1.004,0.273,1
4373,47.0,high school,divorced,70k€-110k€,5,140,2,5293.0,red,2,1236,90,4572,0.848,0.8,0
9476,57.0,high school,single,<30k€,5,177,4,2082.0,red,2,805,75,4383,1.049,0.875,0
8970,28.0,uneducated,single,<30k€,5,95,4,7997.0,red,3,0,56,2208,0.935,0.806,0
3441,41.0,high school,married,,2,149,3,2679.0,red,3,1694,85,4640,0.603,0.809,0
3752,35.0,graduate,married,,4,148,3,1931.0,red,3,0,46,2569,0.695,0.394,1
3405,43.0,graduate,single,50k€-70k€,3,156,2,4335.0,red,3,2480,36,1373,0.543,1.118,0
823,40.0,graduate,married,,4,106,4,21961.0,red,2,0,39,2237,0.653,0.393,1
506,47.0,,single,<30k€,2,169,3,2665.0,red,3,2157,76,4249,0.637,1.235,0
6430,53.0,uneducated,married,30k€-50k€,5,187,3,1438.3,red,2,0,64,2118,0.743,0.455,0
3192,57.0,graduate,single,,4,179,2,2303.0,red,3,540,46,3440,0.57,0.704,0
1455,48.0,college,married,70k€-110k€,2,179,3,31091.0,red,3,966,108,14565,0.57,0.742,0
9767,34.0,,single,<30k€,6,111,3,3061.0,red,1,2517,89,5032,0.809,0.618,0
9582,53.0,high school,single,50k€-70k€,4,207,4,2001.0,red,1,1553,51,1910,0.482,0.7,0
9159,,college,single,70k€-110k€,3,109,2,1438.3,red,3,0,32,1585,0.399,0.455,1
8792,67.0,high school,married,<30k€,6,226,1,2621.0,red,3,1858,47,2148,0.987,1.043,0
9573,44.0,college,married,,6,111,3,9881.0,red,3,1794,85,4725,0.582,0.735,0
9588,49.0,post-graduate,married,<30k€,1,116,1,8257.0,red,3,961,104,13769,0.741,0.857,0
7689,54.0,high school,married,30k€-50k€,3,148,3,3892.0,red,3,0,74,4318,0.738,0.762,0
8892,52.0,high school,single,30k€-50k€,3,181,2,2610.0,red,2,1988,69,4127,0.576,0.533,0
7929,43.0,high school,divorced,<30k€,4,99,2,1662.0,red,2,613,31,2326,0.868,0.55,1
3428,53.0,,single,70k€-110k€,4,139,3,3554.0,red,3,1563,59,3640,0.893,0.735,0
9461,49.0,high school,married,,2,155,1,3187.0,red,3,1937,90,5111,0.77,0.667,0
3040,,uneducated,divorced,<30k€,5,128,1,4332.0,red,3,1313,84,4093,0.671,0.826,0
6848,61.0,graduate,married,70k€-110k€,3,199,2,2437.0,red,1,1400,32,1651,0.779,1.0,0
4446,48.0,college,single,50k€-70k€,5,147,2,5965.0,red,3,688,58,3382,0.673,1.071,0
5961,44.0,post-graduate,divorced,<30k€,3,129,1,8320.0,red,2,0,82,4128,0.421,0.491,0
7729,35.0,high school,married,30k€-50k€,4,148,2,9797.0,red,1,1434,34,1503,0.644,0.478,0
4213,33.0,,married,+110k€,6,122,2,34516.0,red plus,3,964,71,2922,0.521,0.775,0
8787,34.0,uneducated,single,,2,148,3,21067.0,red,3,0,71,9212,0.995,0.821,1
6541,47.0,graduate,single,<30k€,6,147,2,7596.0,red,5,1156,73,4338,0.611,0.738,0
1227,46.0,uneducated,single,70k€-110k€,2,143,2,11318.0,red,2,2082,93,7179,0.733,0.632,0
8695,44.0,uneducated,married,70k€-110k€,2,148,3,1857.0,red,3,1833,17,829,0.723,0.7,1
7813,47.0,graduate,married,<30k€,3,148,3,2302.0,red,3,1593,49,2689,0.671,0.324,1
4828,40.0,high school,married,30k€-50k€,5,148,2,2705.0,red,3,2430,43,2602,0.698,0.433,1
4819,54.0,,married,<30k€,1,147,3,3040.0,red,1,2517,61,4608,0.774,1.033,0
241,65.0,post-graduate,married,<30k€,6,229,4,1438.3,red,3,0,31,1448,0.589,0.292,0
4726,59.0,graduate,married,30k€-50k€,3,201,4,1809.0,red,3,0,44,2123,0.569,0.571,1
1016,44.0,graduate,married,<30k€,6,164,3,5848.0,red,3,2517,32,2000,0.561,0.28,1
8624,55.0,high school,married,,1,159,4,2233.0,red,3,1790,50,2888,0.798,0.562,1
8083,48.0,,,30k€-50k€,2,172,1,9742.0,red,1,2517,92,13082,0.692,0.804,0
4629,46.0,uneducated,married,70k€-110k€,6,128,4,6824.0,red,3,2517,67,9045,0.972,0.595,1
1168,47.0,uneducated,divorced,30k€-50k€,6,152,2,2173.0,red,2,0,57,2379,0.652,0.781,1
2790,55.0,uneducated,divorced,,3,219,3,3266.0,red,5,859,46,2151,0.74,0.438,1
4986,33.0,high school,married,<30k€,3,98,4,1555.0,red,2,872,51,2252,0.772,0.645,1
5929,63.0,,married,30k€-50k€,1,189,3,2038.0,red,3,1099,70,4784,0.809,0.75,0
9121,26.0,graduate,married,<30k€,6,100,2,3663.0,red,2,1853,35,1826,0.963,1.059,0
8322,45.0,,,,3,146,2,4431.0,red,3,2517,48,2185,0.499,0.371,1
6951,38.0,post-graduate,married,50k€-70k€,6,152,2,34516.0,red unlimited,1,1580,86,4149,0.707,0.755,0
7475,56.0,graduate,single,,3,146,3,10016.0,red,3,1872,37,2804,0.735,0.542,1
1109,36.0,,married,50k€-70k€,5,147,4,2379.0,red,2,1982,50,2966,1.194,1.381,0
1843,48.0,graduate,married,70k€-110k€,6,172,3,12882.0,red,3,1402,84,4407,0.783,0.647,0
7937,50.0,graduate,married,70k€-110k€,3,172,4,4051.0,red,3,1183,57,1837,0.794,0.629,0
650,30.0,graduate,married,30k€-50k€,4,146,4,7234.0,red,1,2000,83,4272,0.754,0.596,0
1449,35.0,phd,single,30k€-50k€,4,76,3,1900.0,red,1,0,46,2880,0.776,0.353,1
3572,54.0,high school,married,<30k€,3,148,2,1857.0,red,4,1033,90,5149,0.95,0.636,0
10001,48.0,graduate,married,,5,200,2,11905.0,red,1,0,65,4022,0.881,1.167,0
6130,52.0,,single,<30k€,5,186,0,1757.0,red,1,0,82,4550,0.533,0.547,0
8975,39.0,college,divorced,70k€-110k€,1,115,4,12464.0,red,3,0,35,1195,0.864,0.522,1
6051,53.0,college,married,70k€-110k€,4,184,4,21953.0,red,4,1311,37,1413,0.443,0.37,0
3689,44.0,graduate,married,50k€-70k€,3,149,3,15405.0,red,2,1691,44,1763,0.814,0.189,0
3330,66.0,graduate,,50k€-70k€,6,200,2,16929.0,red,2,1838,79,4799,0.551,0.519,0
8694,36.0,phd,married,<30k€,3,148,2,1438.3,red,5,0,82,4314,0.861,0.864,0
5465,55.0,phd,single,<30k€,6,187,3,1438.3,red,4,0,82,4082,0.808,0.822,0
1120,49.0,graduate,single,30k€-50k€,3,175,3,2180.0,red,1,1865,77,4348,0.748,0.51,0
7594,,college,married,70k€-110k€,4,148,0,25215.0,red,1,1445,48,2588,1.033,1.0,0
7489,44.0,,single,<30k€,2,148,0,2326.0,red,1,642,90,5413,0.814,0.765,0
2659,,college,single,50k€-70k€,6,184,3,20401.0,red,1,0,75,4637,0.723,0.562,0
5499,51.0,graduate,married,<30k€,3,160,1,2212.0,red,3,0,55,2394,0.942,0.897,1
8827,50.0,high school,married,<30k€,3,175,3,1670.0,red,3,0,37,2790,0.707,0.321,1
8543,58.0,college,single,<30k€,6,174,4,1844.0,red,3,0,82,4564,0.729,0.608,0
1419,51.0,,married,<30k€,2,136,3,2859.0,red,3,2517,30,817,0.993,0.667,1
7370,45.0,graduate,,<30k€,6,146,3,2873.0,red,1,1714,81,4620,0.796,0.884,0
3197,45.0,uneducated,single,+110k€,3,148,4,34516.0,red,3,0,33,2020,0.517,0.375,1
4204,52.0,high school,married,70k€-110k€,2,193,3,4041.0,red,4,0,84,8219,0.67,0.909,1
3412,46.0,graduate,,30k€-50k€,4,148,2,1438.3,red,3,890,48,2928,1.143,1.4,0
685,38.0,,married,30k€-50k€,6,108,2,5510.0,red,1,2027,42,1980,0.898,0.68,0
2237,44.0,college,married,<30k€,2,147,3,5357.0,red,3,2139,48,1979,0.499,0.655,1
7648,54.0,graduate,single,50k€-70k€,3,142,3,17721.0,red,1,596,83,14409,0.694,0.844,0
2403,42.0,graduate,single,70k€-110k€,6,143,4,4930.0,red,3,0,77,3343,1.019,0.638,0
6370,42.0,high school,single,<30k€,4,148,2,1438.3,red,3,544,40,2294,0.543,0.739,1
1402,,uneducated,married,+110k€,5,150,4,34516.0,red,2,787,32,1312,0.763,0.6,1
6728,45.0,high school,single,<30k€,1,146,2,3759.0,red,2,0,106,15331,0.722,0.767,0
5280,47.0,graduate,divorced,70k€-110k€,4,148,1,34516.0,red,3,1542,65,1770,0.869,0.585,0
8664,40.0,college,,,5,145,3,2197.0,red,3,461,42,1955,0.636,0.448,1
5154,36.0,graduate,,,2,90,2,5674.0,red,3,0,29,1096,0.906,0.526,1
3729,,high school,single,<30k€,3,148,3,15534.0,red unlimited,2,726,28,1279,0.556,0.867,0
3975,52.0,uneducated,married,<30k€,4,148,4,1522.0,red,2,0,36,2241,0.482,0.8,1
4549,64.0,,married,50k€-70k€,5,222,3,3398.0,red,3,2341,31,1169,0.714,0.409,0
3748,,high school,single,<30k€,4,120,2,2766.0,red,1,1985,70,4480,0.796,0.75,0
7589,46.0,college,single,30k€-50k€,2,114,2,22361.0,red plus,1,1873,94,7586,0.701,0.567,0
3368,52.0,uneducated,married,,6,179,5,16763.0,red,2,0,69,3626,0.88,0.683,0
6984,31.0,graduate,single,+110k€,2,92,3,34516.0,red unlimited,2,1692,64,7486,0.983,0.73,1
5085,48.0,uneducated,single,30k€-50k€,3,123,1,7195.0,red,2,0,47,2751,1.035,1.136,1
6926,44.0,uneducated,married,30k€-50k€,3,160,3,2680.0,red,3,1652,58,3382,1.132,0.758,0
9903,48.0,high school,married,70k€-110k€,6,148,3,2790.0,red,3,2185,86,3392,0.671,0.755,0
2034,49.0,high school,married,<30k€,4,177,2,4852.0,red,3,2016,73,3561,0.576,0.622,0
4077,50.0,high school,single,70k€-110k€,4,160,4,9964.0,red,1,1559,25,1626,1.873,0.786,0
2850,44.0,graduate,single,50k€-70k€,6,161,3,10741.0,red,2,755,22,1278,1.166,1.444,0
3587,63.0,graduate,divorced,30k€-50k€,3,205,4,11352.0,red,2,2517,56,4021,0.751,0.806,0
1092,40.0,high school,,<30k€,6,128,2,13651.0,red plus,2,0,71,9772,1.046,0.775,1
8851,47.0,graduate,married,+110k€,5,191,3,11086.0,red,3,2207,40,1523,0.869,1.105,0
6217,49.0,uneducated,married,50k€-70k€,2,170,1,1438.3,red,5,0,81,4722,0.895,0.841,0
2075,30.0,high school,divorced,<30k€,5,148,4,2265.0,red,3,1935,61,2306,0.653,0.525,0
5683,51.0,,married,30k€-50k€,5,167,3,2885.0,red,1,1433,23,1170,1.017,0.769,0
4958,,post-graduate,married,<30k€,6,147,3,3888.0,red,1,1663,37,1145,0.664,0.423,0
3869,40.0,post-graduate,single,50k€-70k€,3,123,2,1659.0,red,2,0,66,3838,0.585,0.692,0
8777,61.0,high school,married,30k€-50k€,2,215,1,5249.0,red,1,0,31,1315,0.758,0.722,1
4830,36.0,uneducated,,70k€-110k€,1,75,2,31832.0,red,1,518,59,10201,0.972,0.788,1
5463,41.0,high school,,50k€-70k€,4,147,1,3624.0,red,2,1975,23,1469,0.708,1.091,0
4280,46.0,high school,single,30k€-50k€,5,127,3,9949.0,red,3,1597,83,3776,0.659,0.596,0
1183,,graduate,single,<30k€,4,124,2,2558.0,red,2,0,82,4635,0.728,0.64,0
264,50.0,,single,30k€-50k€,4,172,4,5129.0,red,3,1654,61,3192,0.618,0.848,0
2341,51.0,graduate,married,<30k€,5,139,2,7562.0,red,1,1500,100,14908,0.632,0.754,0
6440,45.0,graduate,single,30k€-50k€,3,123,4,4333.0,red,4,0,40,1558,0.463,0.538,1
5352,42.0,uneducated,married,30k€-50k€,3,146,1,10619.0,red,1,607,65,4074,0.883,0.477,0
2232,37.0,graduate,married,30k€-50k€,4,119,2,2523.0,red,2,1877,50,2005,1.631,1.174,0
2917,,high school,married,,4,156,4,26516.0,red,6,1434,76,3609,0.472,0.551,0
10110,51.0,high school,married,70k€-110k€,3,159,2,5384.0,red,3,1396,75,4338,0.756,0.829,0
3608,53.0,high school,,30k€-50k€,3,172,3,1438.3,red,2,0,22,1088,0.835,1.444,1
8797,,graduate,married,70k€-110k€,6,114,3,3654.0,red,2,1172,67,4003,0.938,0.595,0
9883,,graduate,married,<30k€,4,151,4,3203.0,red,5,2076,38,1433,0.543,1.0,0
6073,30.0,high school,married,,2,112,2,5245.0,red,1,1044,70,4938,0.673,0.892,0
9935,65.0,high school,single,<30k€,2,147,4,1930.0,red,3,0,45,1971,0.331,0.25,1
3490,32.0,,single,<30k€,1,88,1,3967.0,red,1,1476,66,4490,0.626,0.833,0
3962,51.0,uneducated,married,30k€-50k€,6,148,3,3359.0,red,3,873,81,4572,0.785,0.688,0
6298,26.0,college,,<30k€,3,148,4,3788.0,red,3,1325,65,3975,0.607,0.477,0
6475,45.0,,single,70k€-110k€,6,96,2,12559.0,red,2,0,71,4700,0.715,0.511,0
9256,51.0,college,married,50k€-70k€,1,147,3,7879.0,red,1,1007,83,4844,0.726,0.976,0
8121,,uneducated,divorced,<30k€,5,148,2,4073.0,red,3,2517,43,2059,0.575,0.433,1
2892,35.0,graduate,married,,5,115,3,16049.0,red,3,799,33,1989,0.777,0.571,0
9884,54.0,high school,,<30k€,6,160,2,2781.0,red,4,992,81,4577,0.701,0.929,0
4011,42.0,college,married,30k€-50k€,4,148,4,1737.0,red,2,1689,43,2459,0.644,0.536,1
8066,57.0,high school,single,<30k€,2,185,2,7484.0,red,3,1939,56,4923,0.994,0.333,1
6524,41.0,graduate,married,70k€-110k€,1,127,3,3929.0,red,3,542,64,7773,0.811,0.73,1
2641,48.0,,married,50k€-70k€,3,164,3,4097.0,red,5,655,51,2611,1.084,0.545,1
4009,45.0,,married,<30k€,2,148,1,3123.0,red,3,1639,76,4117,0.788,1.111,0
1181,42.0,high school,single,,4,117,2,2515.0,red,2,1313,68,4370,0.981,0.7,0
4756,45.0,graduate,single,<30k€,4,146,2,1438.3,red,3,1002,25,2004,1.306,0.667,0
5092,46.0,graduate,single,+110k€,3,147,2,34516.0,red,2,1023,13,1064,1.004,0.625,0
6531,33.0,college,single,,4,76,3,9641.0,red,2,0,75,4710,0.907,0.667,0
5944,,graduate,married,<30k€,6,216,3,2675.0,red,1,2517,56,1959,0.957,1.0,0
6626,63.0,graduate,single,<30k€,3,218,2,2721.0,red,2,0,37,2088,0.734,0.682,0
1653,50.0,college,,<30k€,6,160,1,2035.0,red,3,1343,86,4643,0.835,0.686,0
1096,,graduate,divorced,<30k€,2,131,1,1438.3,red,2,801,64,4386,1.155,0.778,0
4956,51.0,high school,divorced,<30k€,6,146,3,2976.0,red,3,2257,57,3837,0.75,0.781,0
4369,49.0,,single,70k€-110k€,2,143,1,11814.0,red,1,1440,100,9185,0.798,0.695,0
7186,44.0,uneducated,married,+110k€,6,147,3,3383.0,red,2,1458,75,4897,0.678,0.562,0
7947,50.0,,single,30k€-50k€,1,148,2,6121.0,red,1,1679,117,14224,0.705,0.887,0
2045,45.0,post-graduate,married,,6,160,1,4821.0,red,3,0,77,4680,0.746,0.974,0
5546,49.0,uneducated,married,50k€-70k€,3,173,0,5693.0,red,2,0,64,4003,0.928,0.684,0
9593,60.0,uneducated,single,<30k€,4,171,2,3495.0,red,2,1427,85,4466,0.563,0.889,0
4877,29.0,college,single,<30k€,4,147,6,4541.0,red,3,0,80,7996,0.976,0.778,1
8820,,high school,,70k€-110k€,5,115,4,13441.0,red,4,0,80,4207,0.513,0.702,0
2521,43.0,graduate,divorced,30k€-50k€,2,175,3,9104.0,red,3,145,34,2563,0.765,0.417,1
5843,43.0,phd,married,+110k€,6,155,3,9364.0,red,1,618,27,1099,0.554,0.8,0
4440,39.0,,single,<30k€,2,148,1,1946.0,red,3,1430,87,4643,0.564,0.812,0
8453,46.0,graduate,single,<30k€,3,161,6,1438.3,red,3,0,51,2295,0.854,0.545,1
6887,63.0,uneducated,single,30k€-50k€,1,200,3,2228.0,red,2,1480,71,4431,0.533,0.651,0
5743,52.0,high school,married,30k€-50k€,5,158,4,2720.0,red,3,1926,61,3806,0.602,0.794,0
3569,,graduate,married,30k€-50k€,2,159,3,6235.0,red,4,0,34,1225,0.848,0.478,1
8652,39.0,graduate,single,30k€-50k€,1,147,3,1438.3,red,1,686,80,3499,0.68,0.86,0
9229,,post-graduate,married,30k€-50k€,2,147,5,3233.0,red,2,2517,32,1339,0.0,0.0,1
8965,61.0,,single,30k€-50k€,3,168,4,2425.0,red,2,0,36,1522,0.187,0.2,1
280,,graduate,married,+110k€,2,120,2,7650.0,red,3,2045,109,8609,0.891,0.758,0
4334,41.0,post-graduate,married,30k€-50k€,4,115,2,3249.0,red,2,2217,36,1988,1.06,0.895,0
7885,52.0,post-graduate,,70k€-110k€,2,149,2,34516.0,red unlimited,3,0,75,5547,1.032,0.744,1
7064,55.0,graduate,married,+110k€,4,149,3,18733.0,red,2,1292,85,5080,0.442,0.491,0
1390,33.0,graduate,married,50k€-70k€,5,146,3,2763.0,red,1,1913,69,4136,0.598,0.568,0
7005,47.0,uneducated,married,<30k€,5,136,2,12685.0,red plus,2,0,74,4454,0.674,0.574,0
3338,26.0,college,divorced,,5,71,2,11881.0,red,3,1488,87,4865,0.587,0.891,0
3469,57.0,phd,divorced,30k€-50k€,2,197,2,4288.0,red,2,1678,113,15505,0.643,0.687,0
5635,31.0,college,single,<30k€,3,148,1,7440.0,red,6,704,63,2251,0.551,0.537,0
2782,31.0,high school,married,<30k€,4,91,1,3273.0,red,2,2517,57,2726,1.465,0.727,0
977,42.0,phd,single,<30k€,5,75,4,8668.0,red,3,0,38,1402,0.275,0.31,1
3552,47.0,high school,single,30k€-50k€,6,168,3,1721.0,red,5,1355,58,4474,0.926,1.32,0
5963,41.0,college,divorced,<30k€,1,156,3,1774.0,red,1,1115,60,3474,0.686,0.667,0
5907,42.0,,single,,1,112,3,3287.0,red,3,1697,77,5236,0.711,1.026,0
791,28.0,graduate,single,<30k€,2,55,4,3585.0,red,2,2420,124,15656,0.812,0.746,0
610,45.0,uneducated,single,30k€-50k€,2,140,1,3072.0,red,3,1734,78,4540,0.754,0.857,0
1338,49.0,,,<30k€,4,147,2,2406.0,red,3,1744,88,4748,0.694,0.692,0
1380,49.0,college,single,<30k€,4,164,3,2783.0,red,3,2379,74,3897,0.912,1.0,0
8902,49.0,graduate,married,50k€-70k€,6,139,3,2731.0,red,2,1868,66,3915,0.533,0.65,0
771,31.0,post-graduate,single,<30k€,6,74,2,2132.0,red,3,797,74,3265,0.779,0.574,0
1703,42.0,uneducated,single,+110k€,5,149,3,26977.0,red,1,1961,41,1958,0.641,1.05,0
8662,,graduate,divorced,<30k€,4,95,3,2543.0,red,1,1156,64,3864,0.641,0.684,0
2727,52.0,college,married,50k€-70k€,4,148,2,7871.0,red,1,1687,22,1428,1.242,1.444,0
1734,40.0,graduate,divorced,70k€-110k€,4,149,0,5506.0,red,1,2129,62,4024,0.705,0.55,0
9020,,graduate,married,30k€-50k€,3,201,3,3059.0,red,5,2387,81,4774,0.808,0.761,0
2660,42.0,,single,50k€-70k€,5,98,2,11042.0,red,3,2211,25,1140,0.897,0.786,0
7083,36.0,high school,married,,6,123,2,3399.0,red,2,2173,34,1571,0.795,1.0,0
5331,46.0,high school,married,+110k€,6,143,3,32446.0,red,2,1974,39,1717,0.621,0.696,0
1138,50.0,phd,married,50k€-70k€,3,209,4,6036.0,red,3,1409,45,1741,0.56,0.364,0
761,47.0,college,married,<30k€,3,166,3,1603.0,red,3,749,43,2644,0.733,0.483,1
9988,37.0,high school,single,<30k€,3,92,2,1826.0,red,1,944,65,4528,0.686,0.667,0
9494,47.0,graduate,single,30k€-50k€,1,132,3,5400.0,red,3,1426,80,4643,0.595,0.702,0
2100,34.0,college,married,30k€-50k€,4,150,1,3877.0,red,3,1495,42,1942,0.783,0.75,0
9703,58.0,uneducated,single,70k€-110k€,6,207,4,26566.0,red,3,2517,65,3103,0.985,0.625,0
7156,52.0,phd,single,<30k€,3,177,2,5945.0,red,3,1685,67,3598,0.9,0.718,0
8701,44.0,,,70k€-110k€,1,171,1,7953.0,red,4,0,74,8670,1.031,0.574,1
7459,57.0,college,single,30k€-50k€,4,143,4,1438.3,red,4,696,76,4307,0.888,0.9,0
8790,49.0,high school,married,50k€-70k€,1,147,5,8431.0,red,2,0,57,5189,0.222,0.357,1
8530,49.0,uneducated,married,30k€-50k€,2,179,4,3893.0,red,3,0,37,1866,0.662,0.947,1
9914,35.0,uneducated,,+110k€,6,94,3,20230.0,red,3,798,82,4314,0.592,0.708,0
9015,37.0,graduate,married,,6,89,4,5024.0,red,1,1613,40,1925,0.758,0.667,0
5674,,graduate,single,+110k€,1,148,4,33384.0,red,3,0,46,2066,0.631,0.769,1
4180,50.0,graduate,single,70k€-110k€,6,139,0,2506.0,red,3,0,62,1687,0.598,0.59,0
2539,,,married,<30k€,6,166,2,2622.0,red,3,1549,30,1878,1.321,1.143,0
6722,53.0,uneducated,single,<30k€,5,149,2,4542.0,red,4,1355,70,4011,0.48,0.556,0
2260,43.0,high school,married,<30k€,5,172,1,1438.3,red,4,0,44,1843,0.637,0.63,1
520,37.0,phd,married,<30k€,6,115,1,1438.3,red,1,0,74,4475,0.813,0.644,0
7780,55.0,post-graduate,married,<30k€,3,199,2,2802.0,red,3,2219,88,5924,0.796,0.63,0
8994,56.0,college,single,50k€-70k€,2,216,3,14979.0,red,3,0,10,530,0.71,1.0,1
1242,52.0,phd,married,<30k€,3,117,4,4012.0,red,2,0,60,2962,1.073,0.765,0
2522,65.0,phd,married,<30k€,5,183,4,1438.3,red,2,648,27,1267,0.477,1.077,0
5398,55.0,post-graduate,single,<30k€,2,182,3,3059.0,red,2,1744,89,7709,0.614,0.561,0
9371,37.0,graduate,married,,1,116,3,1622.0,red,3,972,71,4216,0.866,1.367,0
4973,53.0,uneducated,married,,3,147,2,3664.0,red,3,0,31,1168,0.839,0.409,1
1058,,college,,70k€-110k€,3,149,2,15412.0,red,5,0,73,3993,0.589,0.659,0
8429,56.0,,,<30k€,2,149,2,3626.0,red,3,795,42,2954,0.896,0.556,1
941,62.0,graduate,married,50k€-70k€,4,223,4,3556.0,red,1,2517,56,2279,0.983,0.6,0
420,47.0,graduate,married,<30k€,4,149,3,1438.3,red,2,0,71,4765,0.851,1.088,0
2647,,high school,married,<30k€,3,106,4,6866.0,red,3,2389,13,862,0.395,0.182,1
4541,58.0,high school,married,50k€-70k€,3,187,4,4188.0,red,2,1147,25,1276,1.042,1.083,0
4395,43.0,,married,<30k€,6,100,3,1679.0,red,2,951,43,2492,0.706,0.593,1
6985,54.0,graduate,single,<30k€,6,176,4,6189.0,red,3,0,65,5004,0.538,0.806,0
934,54.0,graduate,divorced,50k€-70k€,3,179,3,7050.0,red,4,1008,39,2176,0.639,0.56,1
7349,54.0,,married,,5,154,4,1634.0,red,1,1463,72,4397,0.873,0.565,0
2481,40.0,graduate,single,70k€-110k€,4,143,3,18325.0,red,3,723,33,1517,0.815,0.65,0
6882,44.0,graduate,married,30k€-50k€,6,141,1,6327.0,red,3,0,77,3653,0.666,0.674,0
764,56.0,college,single,<30k€,5,147,3,5719.0,red,2,892,68,3403,0.589,0.417,0
770,,high school,,<30k€,2,147,2,1817.0,red,3,0,44,2216,0.583,0.833,1
555,40.0,post-graduate,married,30k€-50k€,2,103,4,3795.0,red,2,2517,32,1633,0.563,0.778,1
3198,,graduate,married,,4,148,4,2286.0,red,3,0,40,2798,1.057,0.481,1
10023,30.0,college,married,<30k€,1,135,2,3420.0,red,3,1405,75,4267,0.843,0.596,0
5368,,post-graduate,single,70k€-110k€,4,148,3,8958.0,red,4,0,43,2131,0.483,0.387,1
3390,32.0,graduate,,30k€-50k€,4,149,3,5281.0,red,3,0,62,8395,0.535,0.722,1
6671,41.0,post-graduate,divorced,<30k€,4,123,3,3556.0,red,3,2517,53,2639,0.651,0.71,1
1918,50.0,high school,married,30k€-50k€,5,163,2,2875.0,red,2,1671,88,4399,0.923,0.692,0
2593,45.0,graduate,married,,4,146,3,5349.0,red,1,1228,30,1343,0.728,1.308,0
3554,40.0,high school,single,<30k€,6,119,2,2288.0,red,1,1505,68,4396,0.788,0.659,0
1826,65.0,graduate,divorced,30k€-50k€,6,148,2,4049.0,red,3,0,73,4003,0.567,0.659,0
6915,,high school,married,<30k€,4,111,4,3444.0,red,2,2441,51,2668,1.563,0.545,0
6132,,uneducated,divorced,70k€-110k€,4,157,1,34516.0,red unlimited,3,1426,71,4814,0.621,0.69,0
5686,50.0,graduate,married,70k€-110k€,6,154,2,22140.0,red,3,733,45,1580,0.987,0.667,0
2939,44.0,college,married,30k€-50k€,3,145,3,2592.0,red,1,0,85,4177,0.767,0.771,0
9641,,uneducated,married,+110k€,4,96,3,7607.0,red,3,2170,77,4495,0.377,0.674,0
8243,,high school,divorced,<30k€,3,139,3,2137.0,red,1,996,90,4290,0.625,0.875,0
328,47.0,uneducated,single,70k€-110k€,3,170,4,1645.0,red,3,0,60,3838,0.771,0.463,0
4196,,post-graduate,single,<30k€,3,65,3,1442.0,red,2,1428,26,1134,0.496,0.238,1
5024,56.0,high school,married,70k€-110k€,3,149,2,6543.0,red,2,2260,31,1519,0.448,0.632,0
3574,41.0,graduate,married,<30k€,4,149,1,4632.0,red,1,0,63,4306,0.637,0.75,0
4210,50.0,high school,divorced,,4,146,6,7939.0,red,3,0,42,2269,0.551,0.312,1
3950,51.0,post-graduate,single,50k€-70k€,2,172,2,14895.0,red,4,0,53,5147,1.043,0.559,1
2567,40.0,,single,50k€-70k€,6,112,3,12283.0,red,2,0,41,1993,0.413,0.323,1
2598,,graduate,single,,5,168,2,34516.0,red unlimited,1,2374,77,4390,0.81,0.604,0
7502,46.0,high school,,30k€-50k€,6,154,0,3645.0,red,2,1179,87,4680,0.559,0.933,0
1146,,uneducated,married,+110k€,3,152,4,6953.0,red,2,1445,80,3700,0.591,0.569,0
3568,50.0,phd,single,30k€-50k€,5,151,3,4354.0,red,2,0,59,2750,0.738,0.686,1
5684,56.0,high school,single,30k€-50k€,3,172,2,2873.0,red,3,2455,72,4563,1.0,0.756,0
6511,51.0,high school,single,70k€-110k€,3,148,2,11778.0,red,2,0,44,2147,0.603,0.375,1
1967,56.0,graduate,single,+110k€,2,192,1,16258.0,red,3,865,58,3761,0.623,0.657,0
3219,44.0,graduate,married,30k€-50k€,4,158,1,1610.0,red,3,0,87,4958,0.689,0.776,0
1566,54.0,uneducated,single,<30k€,4,211,3,2002.0,red,3,1188,73,3735,0.63,0.659,0
2249,34.0,graduate,married,30k€-50k€,1,95,3,2647.0,red,2,1245,82,4911,0.712,0.864,0
10124,45.0,high school,married,,4,158,2,24880.0,red,3,836,25,1208,0.701,1.083,0
720,37.0,graduate,single,30k€-50k€,6,136,2,2255.0,red,1,0,81,4412,0.73,0.884,0
10125,46.0,,single,,1,140,3,33874.0,red plus,2,1473,98,13753,0.803,0.849,0
3505,50.0,high school,divorced,+110k€,2,126,1,3569.0,red,3,1553,116,16695,0.798,0.681,0
